source,seed,attack,expected,ber,ecc_pressure,rms,peak,zcr,centroid,hf_ratio,lf_ratio,flatness,edge_ratio,column_shift_pressure
data\sample_audio\speech.wav,7,gain,AMPLITUDE SCALING,0.04,0.04,0.0562790185213089,1.0034359693527222,0.06884313538981134,324.29052469293134,0.0019757762849873443,0.9765583435255925,0.21877010376559547,0.0004895396589596633,0.5010930064074338
data\sample_audio\speech.wav,7,compression,COMPRESSION,0.11,0.11,0.05554354563355446,0.65625,0.06884313538981134,412.48641389797297,0.006325324457104408,0.9689738791059035,0.6142827915163523,0.0,0.4939760655587133
data\sample_audio\speech.wav,7,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05168341100215912,0.7663547992706299,0.06884437070958002,293.5564451349545,0.0017347951027215018,0.983549185644707,0.21241722127122584,0.001530543619406579,0.5006066988334348
data\sample_audio\temp.wav,7,clean,PROTECTED DERIVATIVE,0.035,0.035,0.056087739765644073,1.0,0.06868312762285493,324.36594745541476,0.0019756421966795577,0.9765469375787487,0.2192223162249179,0.0004943253328260425,0.5011412751210738
data\sample_audio\temp.wav,7,noise,GAUSSIAN NOISE,0.08,0.08,0.056088756769895554,1.0009838342666626,0.10335515416858665,324.8868793255455,0.0020059223577570395,0.9765057920119519,0.31762791904438975,0.0006049702637279457,0.4980688908368635
data\sample_audio\temp.wav,7,crop,CROPPING,0.14,0.14,0.056087739765644073,1.0,0.06780477620569483,324.41049544115555,0.0019759119863938576,0.9765440145978168,0.21923302405046874,0.00039686235625115834,0.5017314892676938
data\sample_audio\temp.wav,7,lowpass,LOWPASS FILTER,0.16,0.16,0.05606722831726074,1.0006957054138184,0.06561198609956378,317.89311938322584,0.001434622228121755,0.9771425965352005,0.011527995962534343,0.0004937038068537212,0.4994253590937728
data\sample_audio\temp.wav,7,resample,RESAMPLING,0.12,0.12,0.056085921823978424,1.000548005104065,0.07364562782360332,323.5310025472903,0.001921660578300799,0.9765997575129594,0.007256306734933576,0.00049377945840902,0.5005475626212815
data\sample_audio\temp.wav,7,gain,AMPLITUDE SCALING,0.04,0.04,0.05481671541929245,0.9773386716842651,0.06868312762285493,324.3659474554147,0.0019756421966795577,0.9765469375787487,0.21922231622543784,0.0004943253395657933,0.5011412751210083
data\sample_audio\temp.wav,7,compression,COMPRESSION,0.11,0.11,0.0565645657479763,0.9166666865348816,0.06868312762285493,438.386278701337,0.008089680799508172,0.966723023408052,0.6434675755445107,0.0,0.4971047261706491
data\sample_audio\temp.wav,7,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.054371729493141174,0.8124120831489563,0.0686843629975626,293.2175749885824,0.0017319887491139443,0.9841216499608686,0.21176970584503627,0.0016830346471258264,0.5002353785703991
data\sample_audio\watermarked.wav,7,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608667433261871,1.0,0.0689672638056212,324.28154598792327,0.00197564243392287,0.9765594113716752,0.21929352731112453,0.0004943440537814488,0.5010859847445132
data\sample_audio\watermarked.wav,7,noise,GAUSSIAN NOISE,0.08,0.08,0.05608770251274109,1.0009838342666626,0.10437310292771453,324.8028270402271,0.002005923418287637,0.9765182187006636,0.3176656505427923,0.0006049931306455092,0.49802534797557685
data\sample_audio\watermarked.wav,7,crop,CROPPING,0.14,0.14,0.05608667805790901,1.0,0.06808891238846111,324.32608336609906,0.0019759122414935914,0.9765564887573934,0.21930641448556465,0.000396877386095578,0.5017000286775757
data\sample_audio\watermarked.wav,7,lowpass,LOWPASS FILTER,0.16,0.16,0.05606617033481598,1.0006985664367676,0.06510548246941521,317.8089117051635,0.0014346274188517057,0.9771550445223073,0.011530098583650622,0.0004937224823818343,0.4993653211874973
data\sample_audio\watermarked.wav,7,resample,RESAMPLING,0.12,0.12,0.05608486011624336,1.0006470680236816,0.07445603363184104,323.4466049750965,0.0019216615012967156,0.9766122313095829,0.00725739018985899,0.0004937982685546381,0.5004905483725153
data\sample_audio\watermarked.wav,7,gain,AMPLITUDE SCALING,0.04,0.04,0.05481567978858948,0.9773386716842651,0.0689672638056212,324.2815459879232,0.0019756424339228695,0.9765594113716751,0.21929352731164406,0.0004943441190082533,0.5010859847444473
data\sample_audio\watermarked.wav,7,compression,COMPRESSION,0.11,0.11,0.056563183665275574,0.9166666865348816,0.0689672638056212,438.1166538848548,0.008079769949802626,0.9667586914932151,0.6428210113657102,0.0,0.4971166422200764
data\sample_audio\watermarked.wav,7,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05437102168798447,0.8124120831489563,0.06896849918032888,293.15463029914594,0.0017319740302144053,0.9841309739960767,0.21181093299473855,0.0016830786183550637,0.5002143007824813
input_audio\protected.wav,7,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05613655969500542,1.006135106086731,0.09257033297054496,329.4498275403848,0.001972779458605283,0.9757621031509145,0.21735119943926043,0.000493465947264051,0.4973521041949244
input_audio\protected.wav,7,noise,GAUSSIAN NOISE,0.08,0.08,0.056137558072805405,1.0062322616577148,0.10918118129000298,329.9676227476399,0.002003015036728029,0.9757212990935051,0.3152352354038997,0.0006039189053944496,0.49478952176816654
input_audio\protected.wav,7,crop,CROPPING,0.14,0.14,0.05613655969500542,1.006135106086731,0.09129172014809672,329.49498427341075,0.001973048492444762,0.9757590890682627,0.21736437871143172,0.0003961723826844339,0.49787784560377957
input_audio\protected.wav,7,lowpass,LOWPASS FILTER,0.16,0.16,0.05611598864197731,1.0051898956298828,0.08186951725262548,322.9743030085381,0.0014325473836753952,0.9763587362148003,0.011404096491236713,0.0004928461862921012,0.4956026739790624
input_audio\protected.wav,7,resample,RESAMPLING,0.12,0.12,0.056134745478630066,1.0048023462295532,0.08968326227869806,328.616356315385,0.0019188751366824234,0.9758148049111968,0.007189776817162966,0.0004929208909078567,0.49674167282065923
input_audio\protected.wav,7,gain,AMPLITUDE SCALING,0.04,0.04,0.05486443266272545,0.9833347201347351,0.09257033297054496,329.4498275403848,0.001972779458605283,0.9757621031509144,0.21735119943977652,0.0004934659210215036,0.4973521041948631
input_audio\protected.wav,7,compression,COMPRESSION,0.11,0.11,0.05660385638475418,0.9166666865348816,0.09257033297054496,449.5227169473956,0.00847785557204406,0.9653264337076479,0.6558484032331342,0.0,0.49608698005570073
input_audio\protected.wav,7,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.054403048008680344,0.8124120831489563,0.09257156834525264,296.5403583336593,0.0017303406875117835,0.9836068252933149,0.21103631946119605,0.0016810974250069408,0.49715367026772317
input_audio\speech.wav,7,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05610116571187973,1.0,0.07862542327025922,325.78011888551896,0.0019748556414866322,0.9763333059091387,0.21867640529450333,0.0004940888093240553,0.5003106508034596
input_audio\speech.wav,7,noise,GAUSSIAN NOISE,0.08,0.08,0.05610217526555061,1.0006989240646362,0.1050056147780464,326.300016626796,0.0020051223107536782,0.976292220929039,0.31695543731411374,0.0006046809397048116,0.4974242315610946
input_audio\speech.wav,7,crop,CROPPING,0.14,0.14,0.05610116571187973,1.0,0.07774707185309912,325.824840467113,0.0019751252523467315,0.9763303584448931,0.21868789693397384,0.0003966724668271577,0.5008172778882665
input_audio\speech.wav,7,lowpass,LOWPASS FILTER,0.16,0.16,0.056080639362335205,1.0016824007034302,0.07591006966277977,319.30655898010406,0.0014340534590458508,0.9769292341340249,0.011489336245582658,0.0004934677277653724,0.4986053727930629
input_audio\speech.wav,7,resample,RESAMPLING,0.12,0.12,0.05609934777021408,1.0011121034622192,0.08382511541488206,324.9455720251612,0.0019208946978852223,0.9763860940213019,0.007236277980884052,0.0004935431052857962,0.49971933311630695
input_audio\speech.wav,7,gain,AMPLITUDE SCALING,0.04,0.04,0.05482983961701393,0.9773386716842651,0.07862542327025922,325.7801188855189,0.0019748556414866322,0.9763333059091386,0.21867640529502239,0.0004940888184471118,0.5003106508033957
input_audio\speech.wav,7,compression,COMPRESSION,0.11,0.11,0.056574176996946335,0.9166666865348816,0.07862542327025922,442.2396977625976,0.008219612258513169,0.9662372935355725,0.6482795221859567,0.0,0.49707451534114827
input_audio\speech.wav,7,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.054380398243665695,0.8124120831489563,0.0786266586449669,294.1366399173194,0.0017315311485693841,0.983982768296081,0.21163208206265088,0.0016824978933911647,0.4995090016361874
input_audio\tampered.wav,7,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05501210689544678,0.9861162900924683,0.09231584578076299,329.2871909039747,0.0019728822929420036,0.9757802590966743,0.21736978540442572,0.0004934967838089938,0.49747059906482277
input_audio\tampered.wav,7,noise,GAUSSIAN NOISE,0.08,0.08,0.05501314252614975,0.9862134456634521,0.10934425075141667,329.8283632567871,0.0020044015318777335,0.9757373946169366,0.31691399783060803,0.0006085967836568504,0.49484023982365183
input_audio\tampered.wav,7,crop,CROPPING,0.14,0.14,0.05501210689544678,0.9861162900924683,0.09103723295831476,329.33232854135895,0.0019731513766154045,0.9757772512692025,0.21738302002518634,0.0003961971746572317,0.49799232475466476
input_audio\tampered.wav,7,lowpass,LOWPASS FILTER,0.16,0.16,0.0549919493496418,0.9861665964126587,0.08167679879822748,322.8119049898447,0.0014326219289615802,0.9763768320543823,0.011405034692529247,0.0004928769515066798,0.4957251508157801
input_audio\tampered.wav,7,resample,RESAMPLING,0.12,0.12,0.05501032620668411,0.9856069684028625,0.08944854108423897,328.4536674106642,0.0019189751642956282,0.9758329645871646,0.007190056764450731,0.0004929517285226863,0.49686164652622433
input_audio\tampered.wav,7,gain,AMPLITUDE SCALING,0.04,0.04,0.05376546084880829,0.9637695550918579,0.09231584578076299,329.28719090397465,0.0019728822929420036,0.9757802590966741,0.2173697854049523,0.00049349677229802,0.49747059906476004
input_audio\tampered.wav,7,compression,COMPRESSION,0.11,0.11,0.05555003136396408,0.9166666865348816,0.09231584578076299,451.2472577317677,0.008600947263000725,0.9651434497952736,0.6572457531514364,0.0,0.4966221432029214
input_audio\tampered.wav,7,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.0533137172460556,0.7961638569831848,0.09231708115547067,296.4217911880231,0.001730408554000422,0.9836240436110543,0.21104636119114062,0.001681177233722059,0.49723309432407337
data\eval_audio\speech1.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.052032727748155594,0.263885498046875,0.0142897177699116,237.0983782229855,8.847214520539289e-06,0.9996446727110221,0.05403075679465797,0.00423802656486315,0.3097297924555222
data\eval_audio\speech1.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.05203518271446228,0.2638470530509949,0.0415005836147109,238.41253240517526,8.782296735110624e-05,0.9995406383325569,0.16644619072111722,0.004484312154661594,0.31749872447781996
data\eval_audio\speech1.wav,101,crop,CROPPING,0.14,0.14,0.05203251168131828,0.263885498046875,0.01414823541575406,237.09582723929728,8.838773010415038e-06,0.9996447491610208,0.05390758796243918,0.005319048112926375,0.3100959411947267
data\eval_audio\speech1.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.052032630890607834,0.2638232409954071,0.015652845835929442,237.05053016060413,5.365118282991849e-06,0.9996482791417254,0.003771127171476712,0.004237841602011782,0.30852296427062603
data\eval_audio\speech1.wav,101,resample,RESAMPLING,0.12,0.12,0.0520327091217041,0.26379281282424927,0.016749334080650383,237.0848982049488,8.163253983651967e-06,0.9996453564356581,0.008662276822016644,0.0042379604820507255,0.3093036467468878
data\eval_audio\speech1.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.05459694564342499,0.27689000964164734,0.0142897177699116,237.0983782229855,8.847214520539289e-06,0.9996446727110222,0.05403075679395253,0.0042380263868692656,0.3097297924556195
data\eval_audio\speech1.wav,101,compression,COMPRESSION,0.11,0.11,0.05299306660890579,0.25,0.0142897177699116,371.1420084941049,0.00534566550435507,0.9863802423341954,0.5291617842742262,0.0,0.3793596290944432
data\eval_audio\speech1.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05028919503092766,0.2955090403556824,0.0142897177699116,226.19089664350184,8.191488100304925e-06,0.9996078630138521,0.055474767820879914,0.0004756071968790768,0.3177593435718403
data\eval_audio\speech2.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.015905234962701797,0.1942291259765625,0.016113305684239257,501.0047292139759,1.6439759177246356e-05,0.997302542400146,0.02028240694463858,10.281626572088364,0.25156413538177275
data\eval_audio\speech2.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.015915362164378166,0.1939278542995453,0.33057297313690853,514.7450546781378,0.0008626953658410349,0.9961950663693401,0.403622506940686,10.27281385002512,0.3039229484530073
data\eval_audio\speech2.wav,101,crop,CROPPING,0.14,0.14,0.01564345695078373,0.1942291259765625,0.015993509792176872,497.57431266071245,1.7119614414217356e-05,0.9973751911803084,0.02138287245380954,9.517466125505852,0.24896993520102073
data\eval_audio\speech2.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.01590510457754135,0.19415539503097534,0.10702474012631642,500.88997109797975,8.620556575391676e-06,0.9973185875016642,0.0007019948101850546,10.281762936035502,0.2510493260963059
data\eval_audio\speech2.wav,101,resample,RESAMPLING,0.12,0.12,0.015905234962701797,0.19422589242458344,0.21950095154331986,501.0042285744603,1.6413137564902625e-05,0.997302568959038,0.00308762691021453,10.281626946623094,0.25144188563616177
data\eval_audio\speech2.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.01573205180466175,0.19211424887180328,0.016113305684239257,501.004729213976,1.6439759177246363e-05,0.9973025424001462,0.020282406945712983,10.281627265298933,0.25156413538170075
data\eval_audio\speech2.wav,101,compression,COMPRESSION,0.11,0.11,0.016989510506391525,0.1875,0.016113305684239257,1079.743800238318,0.025318663378400354,0.9364372661029114,0.6221018779696244,10.303965683732832,0.40754975647642105
data\eval_audio\speech2.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.008822841569781303,0.10743796825408936,0.016113305684239257,508.09799033438753,1.5794602221701413e-05,0.9977726639448518,0.021824837937928502,2.943269270873976,0.2547371138864993
data\eval_audio\speech3.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.019235923886299133,0.125091552734375,0.014950741607937147,405.56199707093697,1.248968151896711e-07,0.9998256378323473,0.009849967627229526,3.107878011340563,0.17868522837884634
data\eval_audio\speech3.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.019244253635406494,0.12509900331497192,0.24023493358196982,415.05006757306563,0.0005790029742247331,0.9990676116357734,0.2790347008820195,3.1053806205809695,0.22842204761855403
data\eval_audio\speech3.wav,101,crop,CROPPING,0.14,0.14,0.01897117681801319,0.125091552734375,0.01465544702252377,401.8106789618248,3.9592742824696475e-07,0.9998358389199511,0.010550217110526625,3.039155558590177,0.17867909943492066
data\eval_audio\speech3.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.019235923886299133,0.12508712708950043,0.05800097191446223,405.5611861448956,7.496617683425404e-08,0.999825689052684,0.001212177936704486,3.107878011340563,0.17845582062930726
data\eval_audio\speech3.wav,101,resample,RESAMPLING,0.12,0.12,0.019235923886299133,0.125086709856987,0.12502121703221966,405.56136698810974,8.87722111221478e-08,0.999825673951234,0.0006593236776514624,3.1078783349352097,0.17848956905056038
data\eval_audio\speech3.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.019412202760577202,0.1262378990650177,0.014950741607937147,405.5619970709369,1.2489681518967124e-07,0.9998256378323472,0.009849967626792735,3.1078777943224503,0.17868522837887327
data\eval_audio\speech3.wav,101,compression,COMPRESSION,0.11,0.11,0.01967911422252655,0.125,0.014950741607937147,626.6204131831258,0.010408248012031924,0.9763847709985553,0.551730579808931,3.048974028585196,0.3293575585936396
data\eval_audio\speech3.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.015605650842189789,0.11132773011922836,0.014950741607937147,392.4206315146558,1.3651323166137719e-07,0.9998415665685455,0.010646422939993513,1.0035635594361205,0.18239106979318984
data\eval_audio\speech4.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.006305443588644266,0.115386962890625,0.08045050038922497,2317.343666687517,0.14284224670572612,0.8435221713936429,0.1660188806765485,4.905118127791452,0.5567081067149807
data\eval_audio\speech4.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.0063333152793347836,0.11552241444587708,0.3088745294780383,2389.901664521998,0.1471404452786782,0.837739186084455,0.620916420242262,4.875607782980635,0.5072983115522638
data\eval_audio\speech4.wav,101,crop,CROPPING,0.14,0.14,0.006058939266949892,0.115386962890625,0.07716660229612717,2085.3404547442583,0.12097447197225258,0.8659641471102105,0.16225302404241596,1.3106907736127233,0.5665629195059044
data\eval_audio\speech4.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.006178796757012606,0.10702962428331375,0.1336492492660758,1901.5851350448147,0.10743435365079247,0.8783922692349454,0.023090669162526726,4.524056090993667,0.5578918550242054
data\eval_audio\speech4.wav,101,resample,RESAMPLING,0.12,0.12,0.006263165269047022,0.10889551043510437,0.1427425051679871,2126.143791543663,0.13127404687311567,0.8549063046121688,0.0269833209057233,4.777060122434091,0.5573372233153354
data\eval_audio\speech4.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.006250289268791676,0.11437766253948212,0.08045050038922497,2317.343666687517,0.14284224670572615,0.843522171393643,0.1660188806774969,4.9051178805017415,0.5567081067147324
data\eval_audio\speech4.wav,101,compression,COMPRESSION,0.11,0.11,0.006335706450045109,0.125,0.08045050038922497,2985.400279155162,0.17548175678521527,0.7887526311286774,0.7637460356735543,5.420282946381564,0.6399428804758596
data\eval_audio\speech4.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.005265053361654282,0.11168800294399261,0.08045050038922497,2116.7725467200244,0.12402205146698712,0.8636113250501287,0.1671063834068448,1.62107177973173,0.5674372459855849
data\eval_audio\speech5.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.02923247590661049,0.1705474853515625,0.021675861475419913,460.3467702240773,1.4068187386522682e-07,0.9998686376004093,0.008061114363843812,0.554890894413362,0.2636850735352622
data\eval_audio\speech5.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.029238741844892502,0.17159809172153473,0.12896970718881237,464.437221331067,0.0002510458899947146,0.9995399148777133,0.17894860929334858,0.5554491797017599,0.28328614474910846
data\eval_audio\speech5.wav,101,crop,CROPPING,0.14,0.14,0.02918027527630329,0.1705474853515625,0.021524810175939636,459.83956908185587,1.4288179639711713e-07,0.999872357242327,0.008092741600198477,0.5876389617593325,0.2648711331948574
data\eval_audio\speech5.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.02923247590661049,0.17054888606071472,0.047614531135010005,460.34621956366874,1.0627515124422122e-07,0.9998686736352592,0.0008661320243659417,0.5548908939851288,0.26356616593115784
data\eval_audio\speech5.wav,101,resample,RESAMPLING,0.12,0.12,0.029232477769255638,0.17054913938045502,0.04824859531073536,460.3463231813551,1.1423243658973322e-07,0.999868664048629,0.00020586217739932682,0.5548908940533543,0.26357409989622443
data\eval_audio\speech5.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.027645891532301903,0.16129107773303986,0.021675861475419913,460.34677022407715,1.4068187386522685e-07,0.999868637600409,0.008061114365445661,0.5548909216716296,0.2636850735351249
data\eval_audio\speech5.wav,101,compression,COMPRESSION,0.11,0.11,0.031081221997737885,0.1666666716337204,0.021675861475419913,870.9905292433706,0.017675096743490114,0.9556222377214615,0.6123553881706992,0.694324408798574,0.3910445545400691
data\eval_audio\speech5.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.023819169029593468,0.15248286724090576,0.021677617885878988,442.69143245702054,1.2906223726585734e-07,0.9999028291733666,0.008063609214577295,0.1968019654193252,0.2577053386788568
data\sample_audio\channel_test.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608765035867691,1.0002334117889404,0.0794382998279123,324.30295579583145,0.0019757700252394537,0.976556055328223,0.21876040786732623,0.000494376062312631,0.5010948794493644
data\sample_audio\channel_test.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.056090615689754486,1.0012131929397583,0.1130046660102709,325.2602943922678,0.002031707090819932,0.9764784923515798,0.343232956559974,0.0006953041398531042,0.49683447462314667
data\sample_audio\channel_test.wav,101,crop,CROPPING,0.14,0.14,0.05608765035867691,1.0002334117889404,0.0786266586449669,324.3524115712797,0.0019760584231198123,0.9765528778157037,0.21879195862240972,0.00040773866224880223,0.5019695945554545
data\sample_audio\channel_test.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.056012313812971115,1.001380205154419,0.05527560592040975,305.4614006909824,0.0006166997196032727,0.9787461998705715,0.0048129430400012324,0.0004943718548359571,0.4978538938011611
data\sample_audio\channel_test.wav,101,resample,RESAMPLING,0.12,0.12,0.056085579097270966,1.0007463693618774,0.07244484360773888,323.3643929041047,0.0019142409879084438,0.976616260831364,0.006262409250056909,0.0004938198843854464,0.5004169728910742
data\sample_audio\channel_test.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.05830061435699463,1.0396980047225952,0.0794382998279123,324.30295579583145,0.0019757700252394533,0.9765560553282233,0.21876040786646603,0.0004943760611510152,0.5010948794494721
data\sample_audio\channel_test.wav,101,compression,COMPRESSION,0.11,0.11,0.056919410824775696,0.875,0.0794382998279123,506.9889385625892,0.01148489142894143,0.9606784057980364,0.674335068559136,0.0,0.5064169826931277
data\sample_audio\channel_test.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.061496566981077194,0.9072778820991516,0.07943953520261998,294.2503267632232,0.0017400348711794878,0.9831755485448223,0.21297033906040716,0.0014324169452633567,0.5011790878252733
data\sample_audio\e2e_watermarked.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.056086670607328415,1.0,0.06886843382900684,324.2816313652971,0.001975642977955619,0.9765594051042056,0.21929212204019075,0.0004943441605590255,0.5010862283226152
data\sample_audio\e2e_watermarked.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.05608963593840599,1.0009797811508179,0.11300713675968627,325.23895681520946,0.0020315811697113194,0.9764818372854364,0.34325159087238316,0.0006952043583004916,0.4968300085693515
data\sample_audio\e2e_watermarked.wav,101,crop,CROPPING,0.14,0.14,0.056086666882038116,1.0,0.06832857508175093,324.3310831032216,0.001975931348365333,0.9765562280542951,0.2193243348299447,0.00040780165565065525,0.5019618029458943
data\sample_audio\e2e_watermarked.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.056011345237493515,1.0012816190719604,0.055602980217944804,305.4415447311219,0.0006166538832045178,0.9787493573158256,0.004851738447633065,0.0004943147187133247,0.49785045740974576
data\sample_audio\e2e_watermarked.wav,101,resample,RESAMPLING,0.12,0.12,0.05608459934592247,1.0005890130996704,0.07479452630174521,323.3430045319221,0.0019141113555602508,0.9766196133354839,0.006300892146982768,0.0004937744616386379,0.5004120164657532
data\sample_audio\e2e_watermarked.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.05829959735274315,1.0394554138183594,0.06886843382900684,324.2816313652972,0.0019756429779556194,0.9765594051042057,0.21929212203934048,0.0004943442271882069,0.5010862283227226
data\sample_audio\e2e_watermarked.wav,101,compression,COMPRESSION,0.11,0.11,0.05691614747047424,0.875,0.06886843382900684,506.90494852186987,0.011473773237522397,0.9606834647310873,0.6742609045792233,0.0,0.5064054531364836
data\sample_audio\e2e_watermarked.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.06149545684456825,0.9072778820991516,0.06886966920371453,294.2317534543806,0.0017398738314774803,0.9831782967005087,0.21346586886662722,0.0014309245215336172,0.501173686647812
data\sample_audio\ecc_recovery.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.056087788194417953,1.0,0.06935764221324792,324.3563521213205,0.001975649000690756,0.9765485621481822,0.2192133038936693,0.0004943245498511959,0.501157876266767
data\sample_audio\ecc_recovery.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.056090742349624634,1.0008882284164429,0.1119768342534816,325.31343131693404,0.0020315861101024603,0.9764710405217721,0.3432202830020775,0.0006951768323185315,0.49688154693093717
data\sample_audio\ecc_recovery.wav,101,crop,CROPPING,0.14,0.14,0.056087788194417953,1.0,0.06881778346599199,324.40581292270815,0.0019759373504045492,0.9765453843914631,0.21924584251254192,0.0004077854781157575,0.501970152979803
data\sample_audio\ecc_recovery.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.05601244792342186,1.0009099245071411,0.05776982745521458,305.51429010826615,0.0006166546502545865,0.9787388169419214,0.0048506313429978985,0.000494295234810364,0.49793187500474456
data\sample_audio\ecc_recovery.wav,101,resample,RESAMPLING,0.12,0.12,0.05608570948243141,1.000539779663086,0.07414966070433654,323.41773254726826,0.0019141172636601635,0.9766087698234862,0.006299832137931591,0.0004937547625730755,0.5004856038897896
data\sample_audio\ecc_recovery.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.05830075219273567,1.0394554138183594,0.06935764221324792,324.3563521213206,0.0019756490006907564,0.9765485621481825,0.21921330389281782,0.0004943245617195293,0.5011578762668745
data\sample_audio\ecc_recovery.wav,101,compression,COMPRESSION,0.11,0.11,0.05691656842827797,0.875,0.06935764221324792,507.3339722906309,0.011494227528442346,0.960645441068877,0.6746255666721748,0.0,0.5063458293227697
data\sample_audio\ecc_recovery.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.06149641051888466,0.9072778820991516,0.06935887758795559,294.28809125061775,0.0017398886335438248,0.9831706671365235,0.21341502289296577,0.0014308803869555122,0.501214331183684
data\sample_audio\output.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608629807829857,1.0,0.06884313538981134,324.29078163690576,0.0019757703808230102,0.9765583100320077,0.21909269323879868,0.0004897305885655504,0.5010866165664839
data\sample_audio\output.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.056089263409376144,1.0009797811508179,0.11298481668472292,325.2481013378276,0.002031708245823341,0.9764807417407849,0.34324871878634355,0.0006907092225239697,0.49682832253722103
data\sample_audio\output.wav,101,crop,CROPPING,0.14,0.14,0.05608630180358887,1.0,0.06744104745233828,324.2907954856285,0.001975765619352476,0.9765583556320684,0.21906576793089041,0.00034320212014659604,0.5011003611674519
data\sample_audio\output.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.056059110909700394,1.0007845163345337,0.06280859831971805,316.105489365091,0.0012899915135129725,0.9773480661866124,0.012337301830107854,0.0004891640512940592,0.4990853097918936
data\sample_audio\output.wav,101,resample,RESAMPLING,0.12,0.12,0.05608624964952469,1.0003210306167603,0.08744087450757065,324.26189314152987,0.001974261271911575,0.9765597866798003,0.07071942826474,0.0004895247697414932,0.5010619478667845
data\sample_audio\output.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.05463383346796036,0.9741030335426331,0.06884313538981134,324.29078163690576,0.001975770380823011,0.9765583100320078,0.2190926932393975,0.0004897305721641902,0.5010866165664084
data\sample_audio\output.wav,101,compression,COMPRESSION,0.11,0.11,0.05573070049285889,0.6875,0.06884313538981134,409.80488558887873,0.006280805176549271,0.969187500128278,0.6141493383077016,0.0,0.4940795710835222
data\sample_audio\output.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.058700356632471085,0.8765244483947754,0.06884437070958002,293.1033756334576,0.0017316816516092922,0.9840813624933966,0.21172817549820158,0.0016670407434478908,0.5011780209036875
data\sample_audio\real_pipeline.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608665570616722,1.0,0.06925139998838747,324.27569741738796,0.001975653506930801,0.9765600391751892,0.21927893204296417,0.0004943444452994555,0.5010866275644089
data\sample_audio\real_pipeline.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.0560896210372448,1.0009797811508179,0.1130046660102709,325.23299962731596,0.0020315902790613146,0.9764824718813149,0.3432516513346255,0.000695204758694495,0.4968303873434557
